path	date	source_type	tc_id	verdict
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-D05	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-F01	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-F02	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-F03	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-A01	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-A02	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-A03	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-A04	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-B01	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-B02	SKIPPED
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-B03	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-B04	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-B05	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-B06	SKIPPED
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-C01	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-C02	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-C03	SKIPPED
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-C04	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-C05	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-C06	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-C07	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-C08	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-D01	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-D02	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-D03	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-D04	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-D05	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-F01	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-F02	FAIL
e2e-test-results/2026-08-27T23-30-35/report.md	2026-08-27	automated	TRD-TC-F03	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-A01	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-A02	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-A03	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-A04	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-B01	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-B02	SKIPPED
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-B03	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-B04	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-B05	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-B06	SKIPPED
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-C01	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-C02	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-C03	SKIPPED
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-C04	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-C05	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-C06	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-C07	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-C08	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-D01	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-D02	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-D03	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-D04	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-D05	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-F01	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-F02	FAIL
e2e-test-results/2026-08-27T23-30-35/results.json	2026-08-27	automated	TRD-TC-F03	FAIL
e2e-test-results/qa-trd-group-a-b-2026-08-28/decision-outcome-log.md	2026-08-28	manual	TRD-TC-F1	BLOCKED
e2e-test-results/qa-trd-group-a-b-2026-08-28/decision-outcome-log.md	2026-08-28	manual	TRD-TC-F10	BLOCKED
e2e-test-results/qa-trd-group-a-b-2026-08-28/decision-outcome-log.md	2026-08-28	manual	TRD-TC-F5	BLOCKED
e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md	2026-08-31	manual	TRD-TC-A1	PASS
e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md	2026-08-31	manual	TRD-TC-A2	PASS
e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md	2026-08-31	manual	TRD-TC-A3	PASS (partial)
e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md	2026-08-31	manual	TRD-TC-B1	PASS
e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md	2026-08-31	manual	TRD-TC-B2	PASS
e2e-test-results/qa-task13-dt71-dt72-verify-2026-08-31/report.md	2026-08-31	manual	TRD-TC-P2	PASS
e2e-test-results/qa-task16-close-trd-2026-08-31/report.md	2026-08-31	manual	TRD-TC-A1	PASS
e2e-test-results/qa-task16-close-trd-2026-08-31/report.md	2026-08-31	manual	TRD-TC-A2	PASS
e2e-test-results/qa-task16-close-trd-2026-08-31/report.md	2026-08-31	manual	TRD-TC-A3	PASS
e2e-test-results/qa-task16-close-trd-2026-08-31/report.md	2026-08-31	manual	TRD-TC-A4	PASS
e2e-test-results/qa-msg-first-live-2026-09-03/decision-outcome-log.md	2026-09-03	manual	MSG-TC-P1	PASS
e2e-test-results/qa-msg-first-live-2026-09-03/decision-outcome-log.md	2026-09-03	manual	MSG-TC-P2	PASS (partial)
e2e-test-results/qa-msg-first-live-2026-09-03/decision-outcome-log.md	2026-09-03	manual	MSG-TC-P3	PASS
e2e-test-results/qa-msg-first-live-2026-09-03/decision-outcome-log.md	2026-09-03	manual	MSG-TC-P4	PASS
e2e-test-results/qa-msg-first-live-2026-09-03/decision-outcome-log.md	2026-09-03	manual	MSG-TC-P5	PASS
e2e-test-results/qa-msg-first-live-2026-09-03/decision-outcome-log.md	2026-09-03	manual	MSG-TC-P6	PASS
e2e-test-results/qa-msg-first-live-2026-09-03/decision-outcome-log.md	2026-09-03	manual	MSG-TC-R1	PASS
e2e-test-results/qa-msg-first-live-2026-09-03/decision-outcome-log.md	2026-09-03	manual	MSG-TC-R29	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B1	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B2	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B3	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B4	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B5	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B6	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B7	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B8	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-R01	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-R02	BLOCKED
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-R03	BLOCKED
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-R04	BLOCKED
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-R05	PASS
e2e-test-results/qa-task24-msg-complete-2026-09-03/report.md	2026-09-03	manual	MSG-TC-R06	PASS
e2e-test-results/qa-task25-consolidated-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B1	PASS (partial)
e2e-test-results/qa-task25-consolidated-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B3	BLOCKED
e2e-test-results/qa-task25-consolidated-2026-09-03/report.md	2026-09-03	manual	MSG-TC-B4	PASS
e2e-test-results/qa-task25-consolidated-2026-09-03/report.md	2026-09-03	manual	MSG-TC-C09	PASS
e2e-test-results/qa-task25-consolidated-2026-09-03/report.md	2026-09-03	manual	MSG-TC-L02	PASS
e2e-test-results/qa-task25-consolidated-2026-09-03/report.md	2026-09-03	manual	MSG-TC-R04	PASS (partial)
