path	date	wc	source_type	src_kind	tc_id	verdict
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/report.md	2026-08-18	0	manual	report.md	AUTH-TC-F07	PASS
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/report.md	2026-08-18	0	manual	report.md	AUTH-TC-H03	BLOCKED
e2e-test-results/qa-combined-verify-e05-c04-f06-2026-08-18/report.md	2026-08-18	0	manual	report.md	AUTH-TC-E05	FAIL
e2e-test-results/qa-combined-verify-e05-c04-f06-2026-08-18/report.md	2026-08-18	0	manual	report.md	AUTH-TC-F06	PASS
e2e-test-results/qa-combined-verify-e05-c04-f06-2026-08-18/report.md	2026-08-18	0	manual	report.md	AUTH-TC-C04	BLOCKED
e2e-test-results/phase25-auth-group-k-bulk-2026-08-19/report.md	2026-08-19	0	manual	report.md	AUTH-TC-K01	PASS
e2e-test-results/phase25-auth-group-k-bulk-2026-08-19/report.md	2026-08-19	0	manual	report.md	AUTH-TC-K02	PASS
e2e-test-results/phase25-auth-group-k-bulk-2026-08-19/report.md	2026-08-19	0	manual	report.md	AUTH-TC-K03	PASS
e2e-test-results/phase25-auth-group-k-bulk-2026-08-19/report.md	2026-08-19	0	manual	report.md	AUTH-TC-K04	PASS
e2e-test-results/phase25-auth-group-k-bulk-2026-08-19/report.md	2026-08-19	0	manual	report.md	AUTH-TC-K05	PASS (partial)
e2e-test-results/phase25-auth-group-k-bulk-2026-08-19/report.md	2026-08-19	0	manual	report.md	AUTH-TC-K06	PASS
e2e-test-results/qa-final-verify-e05-c04-2026-08-19/report.md	2026-08-19	0	manual	report.md	AUTH-TC-E05	PASS
e2e-test-results/qa-final-verify-e05-c04-2026-08-19/report.md	2026-08-19	0	manual	report.md	AUTH-TC-C04	PASS
e2e-test-results/phase26-bulk-four-fixes-verify-2026-08-20/report.md	2026-08-20	0	manual	report.md	AUTH-TC-K02	PASS
e2e-test-results/phase27-groupk-ax-reverify-2026-08-20/report.md	2026-08-20	0	manual	report.md	AUTH-TC-P1	PASS
e2e-test-results/phase27-groupk-ax-reverify-2026-08-20/report.md	2026-08-20	0	manual	report.md	AUTH-TC-P3	PASS
e2e-test-results/phase27-groupk-ax-reverify-2026-08-20/report.md	2026-08-20	0	manual	report.md	AUTH-TC-K02	PASS
e2e-test-results/group-l-playwright-l01-l04-2026-08-21/decision-outcome-log.md	2026-08-21	0	manual	decision-log	AUTH-TC-L01	PASS
e2e-test-results/group-l-playwright-l01-l04-2026-08-21/decision-outcome-log.md	2026-08-21	0	manual	decision-log	AUTH-TC-L03	PASS
e2e-test-results/group-l-playwright-l01-l04-2026-08-21/decision-outcome-log.md	2026-08-21	0	manual	decision-log	AUTH-TC-L04	SKIPPED
e2e-test-results/group-l-playwright-l01-l04-2026-08-21/report.md	2026-08-21	0	manual	report.md	AUTH-TC-L01	BLOCKED
e2e-test-results/group-l-playwright-l01-l04-2026-08-21/report.md	2026-08-21	0	manual	report.md	AUTH-TC-L02	BLOCKED
e2e-test-results/group-l-playwright-l01-l04-2026-08-21/report.md	2026-08-21	0	manual	report.md	AUTH-TC-L03	BLOCKED
e2e-test-results/group-l-playwright-l01-l04-2026-08-21/report.md	2026-08-21	0	manual	report.md	AUTH-TC-L04	BLOCKED
e2e-test-results/group-l-reverify-l01-l04-2026-08-21/report.md	2026-08-21	0	manual	report.md	AUTH-TC-L01	PASS
e2e-test-results/group-l-reverify-l01-l04-2026-08-21/report.md	2026-08-21	0	manual	report.md	AUTH-TC-L03	PASS
e2e-test-results/group-l-reverify-l01-l04-2026-08-21/report.md	2026-08-21	0	manual	report.md	AUTH-TC-L04	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M01	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M02	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M03	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M04	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M05	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M06	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M07	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M08	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M09	PASS
e2e-test-results/group-m-discover-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-M10	PASS
e2e-test-results/group-n-discovery-category-favorites-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-N01	PASS
e2e-test-results/group-n-discovery-category-favorites-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-N02	PASS
e2e-test-results/group-n-discovery-category-favorites-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-N03	PASS
e2e-test-results/group-n-discovery-category-favorites-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-N04	PASS
e2e-test-results/group-n-discovery-category-favorites-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-O01	PASS
e2e-test-results/group-o-closeout-o03-o01-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-O01	PASS
e2e-test-results/group-o-closeout-o03-o01-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-O03	PASS
e2e-test-results/group-o-node-scope-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-O01	PASS
e2e-test-results/group-o-node-scope-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-O02	PASS
e2e-test-results/group-o-node-scope-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-O03	PASS
e2e-test-results/group-o-node-scope-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-O04	PASS
e2e-test-results/group-o-node-scope-2026-08-22/report.md	2026-08-22	0	manual	report.md	AUTH-TC-O05	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-A02	BLOCKED
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-A03	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-A04	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-A05	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-A06	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B02	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B03	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B07	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B10	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B11	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B12	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B08	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B09	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B01	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-A01	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B04	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B05	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-B06	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-D02	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P17	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-A07	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/decision-and-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-A08	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A01	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A02	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A03	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A04	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A05	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A06	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A07	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A08	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B01	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B02	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B03	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B04	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B05	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B06	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B07	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B08	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B09	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B10	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B11	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B12	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-D01	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-D02	PASS
e2e-test-results/group-a-b-d-auth-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-D03	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-G01	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-G02	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-G03	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-G04	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-G05	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-G06	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-F01	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-F02	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-F03	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-F04	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-F05	PASS
e2e-test-results/group-fg-nodes-zip-gating-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-F06	PASS
e2e-test-results/group-h-profile-setup-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-H02	BLOCKED
e2e-test-results/group-h-profile-setup-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-H01	SKIPPED
e2e-test-results/group-h-profile-setup-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-H06b	PASS
e2e-test-results/group-h-profile-setup-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-H02	PASS
e2e-test-results/group-h-profile-setup-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-H01	PASS
e2e-test-results/group-h-profile-setup-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-H06	PASS
e2e-test-results/group-h-profile-setup-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-H07	PASS
e2e-test-results/group-h-profile-setup-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-H03	BLOCKED
e2e-test-results/group-h-profile-setup-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-H04	BLOCKED
e2e-test-results/group-h-profile-setup-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-H05	BLOCKED
e2e-test-results/group-i-subscription-choice-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-I01	BLOCKED
e2e-test-results/group-i-subscription-choice-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-I02	BLOCKED
e2e-test-results/group-i-subscription-choice-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-I03	BLOCKED
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P01	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P02	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P04	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P05	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P06	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P07	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P08	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P09	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P10	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P11	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P12	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P13	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P14	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P15	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/decision-outcome-log.md	2026-08-23	0	manual	decision-log	AUTH-TC-P16	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P01	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P02	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P03	BLOCKED
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P04	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P05	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P06	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P07	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P08	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P09	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P10	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P11	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P12	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P13	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P14	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P15	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P16	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P17	PASS
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P18	FAIL
e2e-test-results/group-p-full-run-19-cases-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-P19	FAIL
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-Q01	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-Q02	PASS (partial)
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-Q03	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-Q04	FAIL
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-Q05	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-Q06	FAIL
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-Q07	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S01	BLOCKED
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S02	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S03	SKIPPED
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S04	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S05	SKIPPED
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S06	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S07	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S08	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S09	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S10	PASS
e2e-test-results/group-qs-calibration-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-S11	PASS
e2e-test-results/spotcheck-sweeps-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-A05	PASS
e2e-test-results/spotcheck-sweeps-2026-08-23/report.md	2026-08-23	0	manual	report.md	AUTH-TC-B02	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-A01	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-A03	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-A05	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-B01	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-B02	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-B04	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-B06	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-B07	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-B08	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-B09	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-B10	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-C01	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-C02	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-C03	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-C04	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-D01	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-D02	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-D03	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/decision-outcome-log.md	2026-08-24	0	manual	decision-log	ACC-TC-D04	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-A01	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-A02	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-A03	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-A04	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-A05	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B01	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B02	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B03	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B04	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B05	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B06	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B07	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B08	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B09	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-B10	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-C01	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-C02	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-C03	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-C04	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-D01	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-D02	BLOCKED
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-D03	PASS
e2e-test-results/account-file-groups-abcd-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-D04	BLOCKED
e2e-test-results/account-file-groups-efg-c03-2026-08-24/report.md	2026-08-24	0	manual	report.md	ACC-TC-E01	PASS
